id,price,surface,nbRooms,balcon,annee,garage,price_category,note,city
11795,11551280.0,60.32,2.0,,2024,True,normal,4,Paris
11796,12188410.0,68.9,2.0,,2024,False,normal,4,Lyon
11797,12400000.0,68.0,3.0,,2024,True,normal,4,Paris
11798,14803194.0,66.43,3.0,0.0,2024,True,high,5,Paris
11799,15200000.0,88.3,2.0,0.0,2024,False,normal,4,Paris
11800,15500000.0,74.4,3.0,2.0,2024,True,high,5,Paris
11801,16500000.0,77.0,3.0,2.0,2024,True,high,5,Lyon
11802,23934139.0,110.56,3.0,,2024,True,high,5,Paris
11803,32199626.0,121.99,4.0,,2024,True,high,5,Marseille
11804,6300000.0,33.0,1.0,,2024,False,normal,3,Lyon
11805,8500000.0,58.8,3.0,0.0,2024,False,low,2,Paris
11806,11500000.0,64.7,2.0,1.0,2024,False,normal,4,Lyon
11807,15600000.0,72.0,3.0,,2024,False,high,5,Paris
11808,5500000.0,32.0,1.0,,2024,False,normal,3,Paris
11809,5850000.0,33.0,1.0,,2024,False,normal,3,Marseille
11810,6300000.0,38.9,1.0,0.0,2024,True,normal,4,Marseille
11811,7200000.0,39.4,1.0,0.0,2024,False,normal,3,Paris
11812,7727893.0,35.53,1.0,0.0,2024,False,high,4,Lyon
11813,8004566.0,36.96,1.0,0.0,2024,False,high,4,Lyon
11814,20950000.0,73.0,2.0,,2024,True,high,5,Paris
11815,6350000.0,31.4,1.0,1.0,2024,False,high,4,Marseille
11816,6000000.0,31.4,1.0,1.0,2024,False,normal,3,Paris
11817,7100000.0,38.0,2.0,0.0,2024,True,normal,4,Lyon
11818,6500000.0,35.3,1.0,0.0,2024,False,normal,3,Paris
11819,6800000.0,35.0,1.0,1.0,2024,False,normal,3,Lyon
11820,7150000.0,32.0,1.0,0.0,2024,False,high,4,Paris
11821,7274700.0,41.1,1.0,0.0,2024,False,normal,3,Paris
11822,7400000.0,40.5,2.0,0.0,2024,False,normal,3,Marseille
11823,8000000.0,44.6,1.0,1.0,2024,False,normal,3,Marseille
11824,8521250.0,40.1,1.0,,2024,False,high,4,Paris
11825,8557290.0,42.3,1.0,,2024,False,high,4,Paris
11826,9600000.0,51.8,2.0,0.0,2024,False,normal,3,Paris
11827,10669348.0,53.6,1.0,0.0,2024,False,normal,3,Marseille
11828,10922769.0,61.5,2.0,0.0,2024,True,normal,4,Marseille
11829,11435713.0,59.53,2.0,1.0,2024,True,normal,4,Paris
11830,11900000.0,86.0,3.0,0.0,2024,False,low,3,Marseille
11831,13335800.0,67.1,2.0,,2024,True,normal,4,Paris
11832,13580000.0,77.6,3.0,0.0,2024,True,normal,4,Lyon
11833,14933644.0,81.4,3.0,0.0,2024,True,normal,4,Lyon
11834,15494004.0,87.3,3.0,0.0,2024,True,normal,4,Marseille
11835,16000000.0,55.1,2.0,0.0,2024,True,high,4,Paris
11836,21728100.0,108.1,3.0,0.0,2024,True,high,5,Paris
11837,10950000.0,57.0,2.0,1.0,2024,False,normal,3,Paris
11838,9500000.0,54.4,2.0,,2024,False,normal,3,Marseille
11839,7400000.0,50.6,3.0,0.0,2024,False,low,2,Marseille
11840,10200000.0,54.0,2.0,0.0,2024,False,normal,3,Paris
11841,6800000.0,30.9,1.0,,2024,True,high,4,Paris
11842,6950000.0,40.6,2.0,1.0,2024,False,normal,3,Lyon
11843,7950000.0,58.7,3.0,,2024,False,low,2,Paris
11844,7600000.0,64.0,3.0,0.0,2024,True,low,4,Lyon
11845,7900000.0,53.3,2.0,1.0,2024,False,low,2,Paris
11846,8200000.0,47.0,2.0,,2024,True,normal,4,Marseille
11847,8700000.0,43.0,2.0,1.0,2024,True,high,4,Marseille
11848,9500000.0,52.5,2.0,0.0,2024,False,normal,3,Paris
11849,10200000.0,60.0,3.0,0.0,2024,False,normal,4,Paris
11850,11500000.0,65.2,3.0,0.0,2024,True,normal,4,Marseille
11851,2549999.0,12.6,1.0,,2024,False,high,4,Lyon
11852,5108368.0,28.5,1.0,,2024,False,normal,3,Paris
11853,7800000.0,58.4,2.0,0.0,2024,False,low,2,Paris
11854,9000000.0,43.2,1.0,,2024,True,high,4,Paris
11855,9650000.0,60.0,2.0,0.0,2024,False,normal,4,Paris
11856,12328300.0,56.5,2.0,,2024,True,high,4,Paris
11857,12064000.0,83.2,3.0,,2024,True,low,4,Lyon
11858,6664320.0,46.8,2.0,,2024,False,low,2,Marseille
11859,7967480.0,55.6,2.0,,2024,False,low,2,Marseille
11860,9855900.0,42.3,1.0,,2024,False,high,4,Marseille
11861,12242720.0,64.3,2.0,,2024,True,normal,4,Marseille
11862,4778909.0,23.57,1.0,0.0,2024,False,high,4,Marseille
11863,4946318.0,24.64,1.0,0.0,2024,False,high,4,Marseille
11864,5540160.0,39.8,1.0,,2024,False,low,2,Lyon
11865,5569556.0,30.26,1.0,,2024,False,normal,3,Lyon
11866,5800000.0,30.0,1.0,1.0,2024,False,normal,3,Marseille
11867,5900000.0,38.0,1.0,0.0,2024,False,normal,3,Paris
11868,6727412.0,39.16,1.0,0.0,2024,False,normal,3,Paris
11869,6900000.0,40.0,1.0,0.0,2024,False,normal,3,Paris
11870,7047800.0,52.4,2.0,,2024,False,low,2,Marseille
11871,7200000.0,41.2,2.0,0.0,2024,False,normal,3,Paris
11872,7450000.0,44.6,2.0,,2024,False,normal,3,Lyon
11873,7500000.0,42.6,2.0,0.0,2024,False,normal,3,Marseille
11874,8072640.0,31.0,1.0,,2024,False,high,4,Marseille
11875,8374839.0,70.3,2.0,,2024,False,low,2,Paris
11876,8300000.0,44.0,2.0,0.0,2024,False,normal,3,Paris
11877,8500000.0,43.0,1.0,0.0,2024,False,normal,3,Marseille
11878,8800000.0,67.0,2.0,1.0,2024,True,low,3,Paris
11879,9303891.0,56.02,2.0,1.0,2024,True,normal,4,Marseille
11880,10026590.0,63.1,2.0,,2024,False,normal,4,Paris
11881,10139522.0,61.08,2.0,0.0,2024,False,normal,4,Paris
11882,10504938.0,63.31,2.0,,2024,True,normal,4,Marseille
11883,10464700.0,46.1,1.0,,2024,False,high,4,Paris
11884,10975440.0,56.4,2.0,,2024,False,normal,3,Marseille
11885,11512680.0,59.1,2.0,,2024,True,normal,4,Marseille
11886,11588400.0,78.3,3.0,,2024,True,low,4,Marseille
11887,11600000.0,60.3,2.0,,2024,False,normal,4,Paris
11888,13624380.0,69.3,2.0,,2024,False,normal,4,Paris
11889,15000000.0,78.0,3.0,0.0,2024,True,normal,4,Marseille
11890,15071916.0,73.8,3.0,1.0,2024,False,high,5,Paris
11891,15140820.0,83.1,3.0,,2024,True,normal,4,Lyon
11892,15161600.0,82.4,3.0,,2024,True,normal,4,Paris
11893,16816894.0,103.46,4.0,0.0,2024,True,normal,4,Paris
11894,21500000.0,83.5,1.0,0.0,2024,True,high,5,Paris
11895,28100000.0,112.0,4.0,0.0,2024,False,high,5,Paris
11896,6550000.0,37.2,1.0,0.0,2024,False,normal,3,Marseille
11897,11900000.0,80.6,3.0,1.0,2024,True,low,4,Marseille
11898,135000000.0,400.0,6.0,0.0,2024,True,high,5,Paris
11899,5700000.0,39.0,1.0,1.0,2024,False,low,2,Paris
11900,6000000.0,35.3,1.0,1.0,2024,False,normal,3,Paris
11901,6100000.0,39.0,1.0,,2024,False,normal,3,Lyon
11902,6100000.0,39.0,1.0,0.0,2024,False,normal,3,Paris
11903,6500000.0,37.0,1.0,1.0,2024,False,normal,3,Marseille
11904,6650000.0,38.3,1.0,1.0,2024,False,normal,3,Paris
11905,7890000.0,52.5,2.0,1.0,2024,False,normal,3,Marseille
11906,10800000.0,51.0,2.0,0.0,2024,False,high,4,Paris
11907,15350000.0,71.53,3.0,0.0,2024,True,high,5,Lyon
11908,16721400.0,62.0,2.0,,2024,False,high,4,Lyon
11909,18223640.0,75.7,3.0,,2024,True,high,5,Paris
11910,20364500.0,84.5,2.0,,2024,False,high,4,Lyon
11911,24280715.0,128.1,4.0,,2024,True,normal,4,Paris
11912,28500000.0,95.0,3.0,1.0,2024,True,high,5,Marseille
11913,8553800.0,38.0,1.0,,2024,False,high,4,Lyon
11914,21000000.0,90.6,4.0,2.0,2024,True,high,5,Marseille
11915,5321420.0,23.7,1.0,,2024,False,high,4,Paris
11916,6482970.0,23.4,1.0,,2024,False,high,4,Marseille
11917,6650000.0,33.0,1.0,1.0,2024,False,high,4,Paris
11918,7722000.0,39.0,1.0,,2024,False,normal,3,Paris
11919,8500000.0,54.0,2.0,1.0,2024,False,normal,3,Paris
11920,8500000.0,44.6,2.0,1.0,2024,True,normal,4,Marseille
11921,10300000.0,60.0,2.0,0.0,2024,False,normal,4,Marseille
11922,10823160.0,60.6,2.0,0.0,2024,False,normal,4,Paris
11923,10877580.0,58.2,2.0,,2024,False,normal,3,Marseille
11924,11018800.0,67.6,2.0,,2024,True,normal,4,Paris
11925,13750000.0,71.8,3.0,,2024,True,normal,4,Paris
11926,15500000.0,99.5,3.0,,2024,False,normal,4,Lyon
11927,16248600.0,91.8,3.0,,2024,False,normal,4,Paris
11928,16967175.0,67.25,2.0,0.0,2024,True,high,5,Marseille
11929,18306918.0,79.8,3.0,,2024,False,high,5,Marseille
11930,19626801.0,89.3,2.0,,2024,False,high,4,Lyon
11931,20100000.0,80.24,2.0,,2024,True,high,5,Lyon
11932,21733309.0,87.09,3.0,0.0,2024,True,high,5,Paris
11933,22020577.0,106.3,3.0,,2024,True,high,5,Marseille
11934,22911700.0,99.4,3.0,,2024,True,high,5,Paris
11935,24368313.0,87.5,2.0,,2024,True,high,5,Paris
11936,28866084.0,101.47,3.0,0.0,2024,True,high,5,Marseille
11937,8450000.0,37.0,2.0,1.0,2024,False,high,4,Paris
11938,11500000.0,75.0,3.0,0.0,2024,False,normal,4,Lyon
11939,25500000.0,114.0,4.0,,2024,True,high,5,Paris
11940,5790000.0,20.0,1.0,,2024,True,high,4,Marseille
11941,6000000.0,30.6,1.0,1.0,2024,False,normal,3,Marseille
11942,6250000.0,38.9,1.0,1.0,2024,False,normal,3,Lyon
11943,6600000.0,38.0,1.0,1.0,2024,False,normal,3,Marseille
11944,7000000.0,37.3,1.0,1.0,2024,False,normal,3,Marseille
11945,7100000.0,34.2,1.0,0.0,2024,True,high,4,Marseille
11946,7200000.0,47.7,2.0,1.0,2024,True,normal,4,Lyon
11947,7350000.0,46.1,1.0,0.0,2024,False,normal,3,Marseille
11948,7500000.0,47.0,2.0,0.0,2024,True,normal,4,Paris
11949,7250000.0,64.3,3.0,0.0,2024,False,low,3,Paris
11950,7220000.0,40.0,1.0,0.0,2024,False,normal,3,Paris
11951,13000000.0,64.5,3.0,0.0,2024,True,high,5,Lyon
11952,17600000.0,87.5,2.0,,2024,True,high,5,Marseille
11953,18500000.0,70.0,3.0,1.0,2024,False,high,5,Paris
11954,9200000.0,53.7,2.0,,2024,True,normal,4,Lyon
11955,31274000.0,119.61,3.0,0.0,2024,True,high,5,Paris
11956,32382000.0,120.7,3.0,0.0,2024,True,high,5,Paris
11957,32798000.0,118.57,3.0,0.0,2024,True,high,5,Paris
11958,41614000.0,147.9,4.0,0.0,2024,False,high,5,Lyon
11959,31366030.0,126.5,3.0,,2024,True,high,5,Paris
11960,35359992.0,146.4,3.0,,2024,False,high,5,Marseille
11961,35000000.0,164.0,3.0,0.0,2024,True,high,5,Lyon
11962,7863570.0,51.7,2.0,,2024,False,normal,3,Paris
11963,8000000.0,44.4,2.0,,2024,False,normal,3,Paris
11964,8110470.0,40.9,1.0,,2024,True,normal,4,Marseille
11965,13200000.0,50.2,2.0,0.0,2024,False,high,4,Paris
11966,14300000.0,95.0,4.0,0.0,2024,False,normal,4,Marseille
11967,17900000.0,73.6,3.0,,2024,True,high,5,Paris
11968,19928000.0,84.8,2.0,,2024,True,high,5,Marseille
11969,20584200.0,75.4,2.0,,2024,True,high,5,Paris
11970,21358600.0,79.4,2.0,,2024,True,high,5,Paris
11971,22358400.0,81.6,2.0,0.0,2024,False,high,4,Marseille
11972,22400000.0,123.0,4.0,0.0,2024,True,normal,4,Lyon
11973,69000000.0,174.0,4.0,0.0,2024,True,high,5,Lyon
11974,14800000.0,52.0,2.0,1.0,2024,True,high,4,Lyon
11975,9500000.0,58.0,2.0,1.0,2024,False,normal,3,Paris
11976,10500000.0,68.0,3.0,0.0,2024,True,normal,4,Paris
11977,13600000.0,58.1,2.0,1.0,2024,False,high,4,Lyon
11978,45000000.0,140.0,3.0,0.0,2024,True,high,5,Paris
11979,5600000.0,42.4,1.0,0.0,2024,True,low,2,Paris
11980,6700000.0,33.0,1.0,0.0,2024,False,high,4,Paris
11981,7200000.0,40.0,1.0,1.0,2024,False,normal,3,Paris
11982,7400000.0,37.2,1.0,1.0,2024,False,normal,3,Lyon
11983,7500000.0,40.9,1.0,,2024,False,normal,3,Lyon
11984,8000000.0,45.0,2.0,,2024,False,normal,3,Marseille
11985,8700000.0,40.0,1.0,0.0,2024,False,high,4,Paris
11986,8700000.0,54.0,2.0,,2024,True,normal,4,Marseille
11987,37500000.0,115.4,4.0,,2024,True,high,5,Marseille
11988,10000000.0,35.8,1.0,0.0,2024,False,high,4,Marseille
11989,10200000.0,38.0,1.0,1.0,2024,False,high,4,Paris
11990,10700000.0,51.2,1.0,1.0,2024,True,high,4,Marseille
11991,11300000.0,54.0,2.0,1.0,2024,False,high,4,Lyon
11992,10750000.0,83.4,3.0,1.0,2024,True,low,4,Paris
11993,9490000.0,43.37,1.0,0.0,2024,False,high,4,Paris
11994,11920000.0,56.57,2.0,0.0,2024,True,high,4,Lyon
11995,12100000.0,45.3,1.0,1.0,2024,True,high,4,Paris
11996,12341593.0,59.54,2.0,0.0,2024,False,high,4,Marseille
11997,12341000.0,59.54,2.0,0.0,2024,True,high,4,Marseille
11998,13077000.0,64.69,2.0,0.0,2024,True,high,5,Paris
11999,13204000.0,62.35,2.0,0.0,2024,False,high,4,Paris
12000,13616000.0,63.04,2.0,0.0,2024,False,high,4,Paris
12001,14900000.0,40.0,1.0,,2024,False,high,4,Lyon
12002,14990000.0,77.0,3.0,0.0,2024,False,normal,4,Lyon
12003,22500000.0,54.0,2.0,0.0,2024,True,high,4,Paris
12004,24753397.0,68.1,3.0,,2024,False,high,5,Paris
12005,38500000.0,90.0,3.0,,2024,True,high,5,Paris
12006,44800000.0,93.0,1.0,,2024,True,high,5,Lyon
12007,17931918.0,77.1,2.0,2.0,2024,False,high,4,Paris
12008,8900000.0,45.0,2.0,,2024,False,normal,3,Paris
12009,14399776.0,76.27,4.0,,2024,True,normal,4,Marseille
12010,15296930.0,64.9,2.0,,2024,True,high,5,Paris
12011,22436245.0,98.2,3.0,,2024,True,high,5,Paris
12012,8596115.0,40.15,2.0,0.0,2024,True,high,4,Paris
12013,14146627.0,49.18,2.0,,2024,True,high,4,Lyon
12014,16900000.0,119.0,5.0,0.0,2024,True,low,4,Paris
12015,40445175.0,101.7,3.0,,2024,True,high,5,Paris
12016,66000000.0,99.0,2.0,,2024,True,scam,2,Paris
12017,7100000.0,38.5,1.0,1.0,2024,True,normal,4,Marseille
12018,7200000.0,35.8,1.0,,2024,False,high,4,Marseille
12019,7587180.0,36.6,1.0,,2024,False,high,4,Marseille
12020,36950000.0,96.7,3.0,,2024,True,high,5,Marseille
12021,16000000.0,103.8,3.0,0.0,2024,True,normal,4,Paris
12022,5418000.0,36.0,1.0,,2024,True,normal,4,Paris
12023,6700000.0,34.0,1.0,,2024,False,normal,3,Lyon
12024,3800000.0,29.07,1.0,0.0,2024,False,low,2,Marseille
12025,4112950.0,21.5,1.0,,2024,False,normal,3,Paris
12026,4792600.0,38.65,1.0,0.0,2024,False,low,2,Marseille
12027,5031920.0,40.58,1.0,,2024,False,low,2,Lyon
12028,5388590.0,35.9,1.0,,2024,False,normal,3,Paris
12029,6285440.0,51.52,2.0,0.0,2024,True,low,2,Paris
12030,6842127.0,44.3,1.0,1.0,2024,False,normal,3,Marseille
12031,7000000.0,38.8,2.0,1.0,2024,False,normal,3,Marseille
12032,7500000.0,35.0,1.0,,2024,False,high,4,Lyon
12033,9914923.0,87.8,3.0,1.0,2024,True,low,4,Paris
12034,10557641.0,97.7,3.0,0.0,2024,False,low,3,Paris
12035,10600000.0,60.0,2.0,2.0,2024,False,normal,4,Marseille
12036,8200000.0,54.8,2.0,1.0,2024,False,low,2,Paris
12037,9639000.0,56.7,2.0,0.0,2024,False,normal,3,Paris
12038,9800000.0,75.0,3.0,,2024,True,low,4,Paris
12039,10409340.0,52.44,3.0,,2024,True,normal,4,Paris
12040,10515024.0,56.17,2.0,,2024,False,normal,3,Marseille
12041,11350000.0,52.0,2.0,0.0,2024,False,high,4,Paris
12042,11600000.0,77.0,3.0,0.0,2024,True,normal,4,Paris
12043,9888060.0,54.6,2.0,,2024,True,normal,4,Lyon
12044,10500000.0,56.2,2.0,0.0,2024,True,normal,4,Marseille
12045,6100000.0,47.4,2.0,0.0,2024,False,low,2,Marseille
12046,9800000.0,75.7,4.0,0.0,2024,False,low,3,Marseille
12047,4930000.0,32.0,1.0,,2024,False,normal,3,Paris
12048,9200000.0,69.9,3.0,0.0,2024,False,low,3,Lyon
12049,2999999.0,25.2,1.0,,2024,False,low,2,Paris
12050,5350000.0,43.6,1.0,0.0,2024,False,low,2,Marseille
12051,6750000.0,27.0,1.0,1.0,2024,False,high,4,Paris
12052,6900000.0,34.0,1.0,,2024,False,high,4,Marseille
12053,7800000.0,55.9,2.0,0.0,2024,True,low,2,Lyon
12054,14100000.0,87.0,5.0,1.0,2024,False,normal,4,Paris
12055,9945000.0,77.1,3.0,1.0,2024,False,low,3,Paris
12056,10250000.0,72.0,2.0,0.0,2024,False,low,2,Marseille
12057,10883000.0,75.0,3.0,0.0,2024,False,low,3,Marseille
12058,12200000.0,56.6,2.0,1.0,2024,True,high,4,Paris
12059,13900000.0,47.4,2.0,1.0,2024,True,high,4,Paris
12060,18300000.0,80.0,3.0,1.0,2024,True,high,5,Paris
12061,9350000.0,41.0,1.0,0.0,2024,False,high,4,Paris
12062,21187200.0,96.0,3.0,,2024,True,high,5,Paris
12063,46000000.0,130.0,4.0,0.0,2024,True,high,5,Marseille
12064,6338200.0,21.5,1.0,,2024,False,high,4,Paris
12065,6595070.0,28.1,1.0,0.0,2024,False,high,4,Lyon
12066,7790220.0,38.3,1.0,0.0,2024,False,high,4,Marseille
12067,8200000.0,44.0,2.0,1.0,2024,True,normal,4,Marseille
12068,8450000.0,53.0,2.0,0.0,2024,True,normal,4,Paris
12069,9592625.0,47.5,2.0,0.0,2024,True,high,4,Marseille
12070,10854180.0,56.4,2.0,0.0,2024,True,normal,4,Paris
12071,15700000.0,81.0,2.0,0.0,2024,True,normal,4,Marseille
12072,17000000.0,51.0,1.0,0.0,2024,False,high,4,Paris
12073,20109600.0,102.6,3.0,,2024,True,normal,4,Paris
12074,22014920.0,63.02,2.0,,2024,True,high,5,Lyon
12075,26882000.0,95.9,3.0,,2024,True,high,5,Paris
12076,51000000.0,174.0,4.0,1.0,2024,True,high,5,Marseille
12077,6100000.0,37.5,1.0,0.0,2024,False,normal,3,Marseille
12078,12000000.0,56.0,2.0,0.0,2024,False,high,4,Paris
12079,18200000.0,90.6,4.0,0.0,2024,False,high,5,Marseille
12080,7999000.0,37.8,1.0,1.0,2024,True,high,4,Paris
12081,8800000.0,51.0,2.0,1.0,2024,False,normal,3,Paris
12082,9500000.0,55.0,2.0,1.0,2024,True,normal,4,Lyon
12083,10400000.0,52.0,2.0,1.0,2024,False,high,4,Paris
12084,13700000.0,38.5,1.0,0.0,2024,False,high,4,Marseille
12085,19303749.0,83.8,2.0,0.0,2024,True,high,5,Paris
12086,21885186.0,82.9,3.0,0.0,2024,False,high,5,Paris
12087,23500000.0,90.0,3.0,,2024,True,high,5,Paris
12088,33000000.0,36.3,1.0,0.0,2024,True,scam,2,Paris
12089,3550000.0,32.0,1.0,0.0,2024,False,low,2,Paris
12090,7000000.0,47.1,1.0,1.0,2024,False,low,2,Marseille
12091,4000000.0,44.0,2.0,1.0,2024,False,low,2,Paris
12092,5200000.0,43.0,2.0,1.0,2024,False,low,2,Lyon
12093,6000000.0,42.0,1.0,0.0,2024,False,low,2,Paris
12094,6500000.0,39.0,1.0,0.0,2024,False,normal,3,Paris
12095,7900000.0,90.3,2.0,1.0,2024,False,low,2,Marseille
12096,11000000.0,78.7,2.0,0.0,2024,True,low,3,Marseille
12097,39800000.0,93.7,3.0,,2024,False,high,5,Paris
12098,61905700.0,100.0,2.0,,2024,True,scam,2,Paris
12099,110000000.0,172.0,5.0,1.0,2024,True,scam,2,Paris
12100,57704505.0,124.5,3.0,0.0,2024,True,high,5,Marseille
12101,38154652.0,58.09,2.0,,2024,True,scam,2,Lyon
12102,9400000.0,45.0,2.0,1.0,2024,False,high,4,Marseille
12103,8500000.0,31.0,1.0,1.0,2024,True,high,4,Marseille
12104,12280000.0,33.0,1.0,0.0,2024,False,high,4,Paris
12105,14500000.0,54.0,2.0,,2024,False,high,4,Lyon
12106,16300000.0,42.0,1.0,,2024,False,high,4,Paris
12107,8990000.0,23.3,1.0,,2024,False,high,4,Marseille
12108,10799000.0,38.0,1.0,0.0,2024,False,high,4,Paris
12109,14200000.0,46.0,2.0,1.0,2024,False,high,4,Paris
12110,9200000.0,35.3,1.0,0.0,2024,False,high,4,Marseille
12111,12900000.0,65.7,2.0,0.0,2024,True,normal,4,Paris
12112,39154500.0,77.0,1.0,,2024,True,scam,2,Lyon
12113,7594700.0,43.9,1.0,,2024,False,normal,3,Marseille
12114,6500000.0,32.0,1.0,1.0,2024,False,high,4,Paris
12115,9000000.0,46.0,2.0,1.0,2024,True,normal,4,Lyon
12116,9600000.0,54.0,2.0,0.0,2024,False,normal,3,Paris
12117,9950000.0,36.5,1.0,0.0,2024,False,high,4,Paris
12118,11100000.0,49.6,2.0,1.0,2024,True,high,4,Marseille
12119,11900000.0,36.0,1.0,,2024,False,high,4,Marseille
12120,13790000.0,76.3,3.0,0.0,2024,True,normal,4,Lyon
12121,14000000.0,64.2,2.0,1.0,2024,False,high,4,Paris
12122,14750000.0,76.0,3.0,0.0,2024,True,normal,4,Lyon
12123,15532803.0,78.0,3.0,,2024,True,normal,4,Paris
12124,16900000.0,77.0,3.0,0.0,2024,True,high,5,Paris
12125,18779534.0,81.8,2.0,,2024,False,high,4,Marseille
12126,22500000.0,97.6,4.0,0.0,2024,True,high,5,Paris
12127,30000000.0,94.0,2.0,,2024,False,high,4,Marseille
12128,5350000.0,38.0,1.0,1.0,2024,False,low,2,Marseille
12129,8499000.0,38.0,1.0,,2024,True,high,4,Paris
12130,9300000.0,58.3,3.0,0.0,2024,True,normal,4,Paris
12131,12399000.0,55.0,2.0,0.0,2024,True,high,4,Lyon
12132,7881000.0,44.4,1.0,0.0,2024,False,normal,3,Paris
12133,14818890.0,92.1,3.0,0.0,2024,False,normal,4,Marseille
12134,6369581.0,27.73,1.0,0.0,2024,False,high,4,Marseille
12135,7312400.0,40.4,1.0,0.0,2024,False,normal,3,Paris
12136,8795545.0,44.99,1.0,,2024,False,normal,3,Lyon
12137,9650000.0,66.1,2.0,0.0,2024,True,low,3,Marseille
12138,10631790.0,60.58,2.0,,2024,True,normal,4,Marseille
12139,10990000.0,44.0,2.0,,2024,True,high,4,Paris
12140,11750000.0,60.74,2.0,,2024,False,normal,4,Marseille
12141,12294060.0,86.7,3.0,,2024,True,low,4,Paris
12142,13246280.0,78.8,3.0,1.0,2024,True,normal,4,Marseille
12143,16228446.0,46.72,1.0,,2024,True,high,4,Lyon
12144,6750000.0,42.4,1.0,,2024,False,normal,3,Paris
12145,12300000.0,43.0,1.0,1.0,2024,True,high,4,Paris
12146,19000000.0,78.0,3.0,0.0,2024,True,high,5,Paris
12147,5800000.0,36.0,1.0,0.0,2024,False,normal,3,Paris
12148,5950000.0,32.6,1.0,,2024,False,normal,3,Lyon
12149,6300000.0,36.0,1.0,0.0,2024,False,normal,3,Marseille
12150,12200000.0,77.2,3.0,0.0,2024,False,normal,4,Marseille
12151,45000000.0,103.9,3.0,0.0,2024,True,high,5,Marseille
12152,7626000.0,38.75,1.0,,2024,False,normal,3,Paris
12153,7000000.0,43.3,2.0,,2024,False,normal,3,Paris
12154,11898446.0,54.53,2.0,1.0,2024,False,high,4,Lyon
12155,6750000.0,40.0,1.0,,2024,False,normal,3,Marseille
12156,7100000.0,34.0,1.0,0.0,2024,False,high,4,Paris
12157,7199990.0,42.0,1.0,0.0,2024,False,normal,3,Paris
12158,7452000.0,36.0,1.0,,2024,True,high,4,Marseille
12159,7980000.0,36.0,1.0,1.0,2024,True,high,4,Marseille
12160,8623540.0,44.7,1.0,0.0,2024,False,normal,3,Paris
12161,8665684.0,43.07,1.0,,2024,False,high,4,Paris
12162,11300000.0,53.0,2.0,0.0,2024,True,high,4,Marseille
12163,13559487.0,75.63,3.0,0.0,2024,False,normal,4,Paris
12164,14625520.0,82.0,3.0,0.0,2024,True,normal,4,Paris
12165,15500000.0,65.0,3.0,0.0,2024,True,high,5,Paris
12166,19010661.0,89.97,3.0,0.0,2024,True,high,5,Lyon
12167,46500000.0,224.0,5.0,0.0,2024,True,high,5,Lyon
12168,7100000.0,35.3,1.0,0.0,2024,False,high,4,Marseille
12169,12750000.0,48.0,1.0,,2024,True,high,4,Lyon
12170,6750000.0,42.0,2.0,,2024,True,normal,4,Paris
12171,6900000.0,31.0,1.0,0.0,2024,False,high,4,Paris
12172,7000000.0,38.6,1.0,0.0,2024,False,normal,3,Marseille
12173,7700000.0,40.0,2.0,1.0,2024,False,normal,3,Lyon
12174,7900000.0,38.0,1.0,1.0,2024,False,high,4,Marseille
12175,8400000.0,58.0,3.0,1.0,2024,True,low,3,Paris
12176,8500000.0,40.0,1.0,0.0,2024,False,high,4,Paris
12177,8700000.0,49.8,3.0,0.0,2024,False,normal,4,Lyon
12178,9500000.0,50.8,2.0,0.0,2024,False,normal,3,Paris
12179,9500000.0,62.0,2.0,0.0,2024,False,normal,4,Lyon
12180,10200000.0,58.0,3.0,1.0,2024,True,normal,4,Marseille
12181,12300000.0,58.0,3.0,2.0,2024,True,high,5,Marseille
12182,6950000.0,55.0,2.0,0.0,2024,True,low,2,Marseille
12183,8300000.0,64.0,2.0,1.0,2024,True,low,3,Marseille
12184,11625840.0,53.6,2.0,,2024,True,high,4,Paris
12185,6744675.0,60.9,2.0,,2024,False,low,2,Paris
12186,9665400.0,72.4,3.0,,2024,True,low,4,Paris
12187,14073150.0,88.7,3.0,0.0,2024,True,normal,4,Paris
12188,3300000.0,23.0,1.0,0.0,2024,False,low,2,Paris
12189,5774417.0,31.58,1.0,,2024,False,normal,3,Lyon
12190,5876694.0,36.9,1.0,,2024,False,normal,3,Paris
12191,6850000.0,29.3,1.0,,2024,False,high,4,Paris
12192,6900000.0,45.0,2.0,,2024,False,normal,3,Paris
12193,7182202.0,56.9,2.0,,2024,False,low,2,Marseille
12194,7467504.0,43.57,1.0,,2024,False,normal,3,Paris
12195,7500000.0,45.0,2.0,1.0,2024,True,normal,4,Paris
12196,8381132.0,70.7,2.0,,2024,False,low,2,Lyon
12197,8650000.0,52.0,2.0,0.0,2024,True,normal,4,Marseille
12198,9221540.0,38.6,1.0,,2024,True,high,4,Paris
12199,9509160.0,43.6,1.0,1.0,2024,False,high,4,Marseille
12200,10427780.0,68.2,2.0,,2024,True,normal,4,Marseille
12201,11400000.0,78.0,3.0,,2024,False,low,3,Paris
12202,11500000.0,85.0,3.0,1.0,2024,False,low,3,Marseille
12203,11805445.0,71.14,2.0,,2024,False,normal,4,Marseille
12204,14729673.0,77.5,3.0,2.0,2024,True,normal,4,Paris
12205,15116253.0,85.5,3.0,1.0,2024,True,normal,4,Marseille
12206,15287405.0,72.2,2.0,,2024,True,high,5,Marseille
12207,18705671.0,96.7,4.0,3.0,2024,True,normal,4,Paris
